BC001_ID_Cliente,BC002_Edad,BC003_Genero,BC004_Estado_civil,BC005_Nivel_educativo,BC006_Segmento_socioeconomico,BC007_Ciudad_Zona,BC008_Antiguedad_meses,BC009_Canal_captacion,BC010_Tipo_cliente,BC011_Plan,BC012_Banda_valor_RFM,BC013_Frecuencia_compra,BC014_Num_pedidos_2024,BC015_Ticket_medio_EUR,BC016_Gasto_total_2024_EUR,BC017_Categoria_principal,BC018_Variedad_categorias,BC019_Pct_pedidos_descuento,BC020_Intensidad_descuento,BC021_Metodo_pago,BC022_Renovaciones_suscripcion,BC023_Dias_desde_ultima_compra,BC024_Tiempo_medio_entrega_dias,BC025_Retrasos_entrega_num,BC026_Incidencias_registradas_num,BC027_Contactos_atencion_num,BC028_Satisfaccion_entregas,BC029_Satisfaccion_plataforma,BC030_Estado_cliente,BC031_Tipo_abandono,BC032_Razon_abandono
VC005794,41,Masculino,Casado/a,1,Medio,Madrid,31,Afiliados,No suscripción,<no aplica>,4,Quincenal,12,43,539,Bebés,2,34,2,Transferencia,0,0,1,2,0,1,3.0,4.0,Activo,<no informado>,<no informado>
VC005795,36,Femenino,Casado/a,4,Alto,Madrid,26,Orgánico,No suscripción,<no aplica>,3,Mensual,9,61,427,Hogar,4,48,2,PayPal,0,0,2,0,1,2,4.0,4.0,Activo,<no informado>,<no informado>
VC005796,38,Prefiere no decirlo,Soltero/a,1,Alto,Madrid,39,Ads,No suscripción,<no aplica>,2,Ocasional,4,53,213,Bebés,1,27,2,Wallet,0,217,3,0,0,0,2.0,2.0,Inactivo,Voluntario,Experiencia logística
VC005797,76,Masculino,Divorciado/a,2,Medio,Valencia,52,Ads,No suscripción,<no aplica>,5,Semanal,35,42,1585,Alimentación,8,19,1,Tarjeta,0,9,3,1,0,1,3.0,4.0,Activo,<no informado>,<no informado>
VC005798,36,Femenino,Pareja de hecho,2,Bajo,Madrid,45,Orgánico,No suscripción,<no aplica>,5,Semanal,37,22,858,Hogar,8,66,3,Contra reembolso,0,4,2,2,2,3,3.0,4.0,Activo,<no informado>,<no informado>
VC005799,45,Masculino,Viudo/a,3,Medio,Barcelona,11,Ads,No suscripción,<no aplica>,5,Semanal,49,31,1282,Cuidado personal,6,46,2,Wallet,0,188,2,3,2,4,3.0,3.0,Inactivo,Voluntario,Competencia
VC005800,31,Masculino,Casado/a,3,<no informado>,Barcelona,35,Afiliados,No suscripción,<no aplica>,3,Quincenal,12,39,451,Hogar,6,23,2,Tarjeta,0,20,3,1,0,1,3.0,3.0,Activo,<no informado>,<no informado>
VC005801,43,Femenino,Casado/a,1,Medio,Barcelona,5,Ads,No suscripción,<no aplica>,1,Ocasional,2,52,107,Hogar,2,51,3,Tarjeta,0,97,1,0,0,0,4.0,4.0,Inactivo,Voluntario,<no informado>
VC005802,36,Masculino,Soltero/a,1,Medio,Barcelona,29,Orgánico,No suscripción,<no aplica>,5,Semanal,24,49,1275,Alimentación,5,66,3,Tarjeta,0,116,3,2,0,1,2.0,4.0,Inactivo,Voluntario,Competencia
VC005803,34,Masculino,Pareja de hecho,4,Medio,Valencia,39,Referral,No suscripción,<no aplica>,3,Mensual,13,38,398,Hogar,5,14,1,Tarjeta,0,46,4,2,2,3,2.0,3.0,Activo,<no informado>,<no informado>
VC005804,61,Femenino,Soltero/a,3,Medio,Madrid,120,Email,No suscripción,<no aplica>,1,Ocasional,1,44,45,Hogar,1,7,1,PayPal,0,333,2,0,0,0,2.0,3.0,Inactivo,Involuntario,Fraude/impago
VC005805,53,Masculino,Soltero/a,4,Alto,Madrid,60,Ads,No suscripción,<no aplica>,5,Semanal,38,39,1501,Cuidado personal,5,78,3,Wallet,0,143,3,3,0,1,2.0,4.0,Inactivo,Voluntario,Competencia
VC005806,41,Femenino,Casado/a,3,Medio,Madrid,36,Orgánico,No suscripción,<no aplica>,1,Ocasional,1,57,43,Cuidado personal,1,57,3,Tarjeta,0,242,3,0,0,0,3.0,4.0,Inactivo,Voluntario,Competencia
VC005807,18,Femenino,Casado/a,3,Medio,BCN,7,Orgánico,No suscripción,<no aplica>,1,Ocasional,1,55,54,Hogar,1,18,1,Tarjeta,0,37,2,0,0,0,4.0,4.0,Activo,<no informado>,<no informado>
VC005808,35,Femenino,Casado/a,2,,valencia,4,Orgánico,No suscripción,<no aplica>,2,Mensual,6,20,132,Alimentación,5,54,3,PayPal,0,347,4,1,0,1,1.0,4.0,Inactivo,Involuntario,Fraude/impago
VC005809,71,Masculino,Soltero/a,3,Alto,Madrid,37,Afiliados,No suscripción,<no aplica>,4,Quincenal,23,35,749,Bebés,7,19,1,PayPal,0,23,2,1,0,1,2.0,4.0,Activo,<no informado>,<no informado>
VC005810,36,Masculino,,4,Medio,Barcelona,43,Ads,No suscripción,<no aplica>,3,Quincenal,20,15,337,OTROS,5,96,3,PayPal,0,21,3,0,2,2,4.0,3.0,Activo,<no informado>,<no informado>
VC005811,52,Femenino,Divorciado/a,2,<no informado>,Madrid ,11,Ads,No suscripción,<no aplica>,4,Quincenal,16,42,686,Cuidado personal,5,47,2,Tarjeta,0,22,4,1,1,2,2.0,3.0,Activo,<no informado>,<no informado>
VC005812,56,Femenino,Divorciado/a,3,Bajo,Barcelona,20,Orgánico,No suscripción,<no aplica>,4,Quincenal,13,39,516,Cuidado personal,6,29,2,Tarjeta,0,8,1,0,1,2,4.0,4.0,Activo,<no informado>,<no informado>
VC005813,42,Femenino,Casado/a,3,Medio,Barcelona,68,Referral,No suscripción,<no aplica>,4,Quincenal,16,37,511,Cuidado personal,8,11,1,PayPal,0,2,3,0,0,0,3.0,4.0,Activo,<no informado>,<no informado>
VC005814,29,Masculino,Casado/a,3,Medio,Valencia,13,Email,No suscripción,<no aplica>,2,Mensual,11,19,175,Mascotas,3,28,2,Wallet,0,311,4,2,1,2,1.0,3.0,Inactivo,Voluntario,Atención al cliente
VC005815,18,Femenino,Soltero/a,3,Medio,Barna,27,Email,No suscripción,<no aplica>,2,Mensual,10,27,250,Hogar,3,67,3,Tarjeta,0,11,3,0,0,0,3.0,4.0,Activo,<no informado>,<no informado>
VC005816,47,Masculino,Soltero/a,2,Medio,Madrid,41,Orgánico,No suscripción,<no aplica>,5,Mensual,12,56,818,Cuidado personal,5,42,2,PayPal,0,16,2,1,0,1,3.0,4.0,Activo,<no informado>,<no informado>
VC005817,29,Masculino,Soltero/a,1,Medio,Barcelona,17,Email,No suscripción,<no aplica>,3,Quincenal,15,22,337,Mascotas,5,25,2,Tarjeta,0,325,1,1,0,1,3.0,3.0,Inactivo,Voluntario,Competencia
VC005818,41,Masculino,Casado/a,1,Medio,Madrid,19,Orgánico,No suscripción,<no aplica>,1,Ocasional,3,31,96,Otros,2,11,1,Wallet,0,78,2,1,0,1,3.0,4.0,Activo,<no informado>,<no informado>
VC005819,24,Femenino,Pareja de hecho,4,Alto,madrid,13,Email,No suscripción,<no aplica>,3,Mensual,10,65,409,Otros,4,12,1,Tarjeta,0,354,2,0,0,1,3.0,3.0,Inactivo,Involuntario,Fraude/impago
VC005820,36,Femenino,Casado/a,4,Alto,Valencia,27,Orgánico,No suscripción,<no aplica>,4,Mensual,14,38,577,Hogar,4,85,3,Tarjeta,0,344,2,0,0,0,,3.0,Inactivo,Voluntario,Precio
VC005821,39,Femenino,Soltero/a,2,Medio,Barcelona,17,Orgánico,No suscripción,<no aplica>,3,Mensual,10,33,329,Bebés,5,55,3,Tarjeta,0,240,3,0,1,2,3.0,4.0,Inactivo,Voluntario,Competencia
VC005822,42,Masculino,Casado/a,2,Medio,bcn,18,Email,No suscripción,<no aplica>,5,Quincenal,17,60,1139,Bebés ,5,21,2,Tarjeta,0,165,1,1,0,1,3.0,4.0,Inactivo,Voluntario,Competencia
VC005823,26,Masculino,,1,Medio,Valencia,50,Referral,No suscripción,<no aplica>,5,Quincenal,23,46,1014,Cuidado personal,7,51,3,PayPal,0,310,3,0,0,0,2.0,3.0,Inactivo,Involuntario,Fraude/impago
VC005824,53,Masculino,Pareja de hecho,2,Medio,Madrid,28,Orgánico,No suscripción,<no aplica>,5,Semanal,38,54,1778,Otros,10,35,2,PayPal,0,10,2,1,1,2,3.0,4.0,Activo,<no informado>,<no informado>
VC005825,32,Femenino,Soltero/a,2,Bajo,Barcelona,17,Orgánico,No suscripción,<no aplica>,2,Mensual,10,32,240,Hogar,4,26,2,Tarjeta,0,20,2,1,0,1,2.0,4.0,Activo,<no informado>,<no informado>
VC005826,19,Masculino,Casado/a,2,Medio,Barcelona,16,Orgánico,No suscripción,<no aplica>,3,Quincenal,11,34,350,Bebés,5,80,3,Tarjeta,0,17,4,0,0,0,3.0,3.0,Activo,<no informado>,<no informado>
VC005827,38,Femenino,Casado/a,4,Medio,VAL,17,Email,No suscripción,<no aplica>,1,Ocasional,1,36,36,Alimentación,1,29,2,PayPal,0,111,3,0,0,0,4.0,4.0,Activo,<no informado>,<no informado>
VC005828,39,Femenino,Soltero/a,3,Bajo,Madrid,43,Referral,No suscripción,<no aplica>,3,Mensual,8,42,308,Hogar,4,35,2,PayPal,0,174,1,0,0,0,4.0,4.0,Inactivo,Voluntario,Precio
VC005829,41,Masculino,Soltero/a,1,Medio,Barcelona,37,Orgánico,No suscripción,<no aplica>,5,Semanal,42,54,2348,Alimentación,8,22,2,Tarjeta,0,7,1,2,1,2,3.0,4.0,Activo,<no informado>,<no informado>
VC005830,55,Femenino,Casado/a,3,Bajo,Barcelona,22,Orgánico,No suscripción,<no aplica>,1,Ocasional,1,27,28,Alimentación,2,69,3,Tarjeta,0,103,3,0,0,0,3.0,4.0,Activo,<no informado>,<no informado>
VC005831,36,Masculino,Soltero/a,3,Alto,Madrid,120,Ads,No suscripción,<no aplica>,5,Quincenal,27,54,1493,Otros,7,33,2,Wallet,0,29,3,0,0,0,2.0,4.0,Activo,<no informado>,<no informado>
VC005832,38,Masculino,Casado/a,2,Alto,BCN,70,Orgánico,No suscripción,<no aplica>,4,Quincenal,13,40,532,Mascotas,4,21,2,Wallet,0,28,4,1,0,1,3.0,4.0,Activo,<no informado>,<no informado>
VC005833,26,Masculino,Pareja de hecho,3,Bajo,Barcelona,91,Ads,No suscripción,<no aplica>,5,Semanal,43,42,1689,Hogar,8,33,2,Tarjeta,0,4,3,3,1,2,3.0,,Activo,<no informado>,<no informado>
VC005834,49,Femenino,Soltero/a,1,Medio,Madrid,34,Email,No suscripción,<no aplica>,5,Quincenal,15,62,1070,Hogar,6,24,2,Tarjeta,0,23,2,0,0,0,4.0,4.0,Activo,<no informado>,<no informado>
VC005835,41,Femenino,Casado/a,2,Medio,Valencia,29,Ads,No suscripción,<no aplica>,3,Mensual,10,37,395,Cuidado personal,5,63,3,Transferencia,0,24,2,1,0,1,3.0,4.0,Activo,<no informado>,<no informado>
VC005836,34,Femenino,Divorciado/a,2,Medio,Barcelona,46,Email,No suscripción,<no aplica>,4,Mensual,14,39,532,Alimentación,5,10,1,Tarjeta,0,259,1,3,0,1,3.0,3.0,Inactivo,Involuntario,Fraude/impago
VC005837,18,Femenino,Casado/a,4,Medio,Madrid,8,Referral,No suscripción,<no aplica>,4,Mensual,18,33,671,Cuidado personal,7,39,2,Tarjeta,0,10,2,0,1,2,3.0,4.0,Activo,<no informado>,<no informado>
VC005838,56,Masculino,<no informado>,3,Medio,Madrid,65,Ads,No suscripción,<no aplica>,4,Mensual,12,42,597,Mascotas,5,61,3,PayPal,0,57,1,1,0,1,3.0,3.0,Activo,<no informado>,<no informado>
VC005839,24,Masculino,Soltero/a,3,Alto,Madrid,77,Afiliados,No suscripción,<no aplica>,3,Mensual,10,36,433,Alimentación,6,62,3,Tarjeta,0,2,2,1,0,1,4.0,4.0,Activo,<no informado>,<no informado>
VC005840,32,Femenino,Casado/a,4,Medio,Valencia,54,Ads,No suscripción,<no aplica>,3,Mensual,21,21,436,Cuidado personal,5,76,3,Wallet,0,45,4,2,0,2,2.0,4.0,Activo,<no informado>,<no informado>
VC005841,43,Masculino,Casado/a,2,Medio,València,35,Email,No suscripción,<no aplica>,1,Ocasional,1,54,51,Hogar,2,25,2,PayPal,0,76,3,0,0,0,3.0,4.0,Activo,<no informado>,<no informado>
VC005842,25,Masculino,Divorciado/a,4,Bajo,Valencia,39,Email,No suscripción,<no aplica>,2,Mensual,11,22,265,Hogar,3,41,2,Tarjeta,0,191,2,0,1,2,3.0,3.0,Inactivo,Voluntario,Precio
VC005843,21,Femenino,Soltero/a,3,Alto,Barcelona,10,Afiliados,No suscripción,<no aplica>,5,Mensual,12,61,870,Hogar,2,65,3,Tarjeta,0,16,2,0,0,0,3.0,4.0,Activo,<no informado>,<no informado>
VC005844,18,Femenino,Soltero/a,3,Bajo,Valencia,2,Orgánico,No suscripción,<no aplica>,3,Quincenal,11,33,357,Bebés,4,14,1,Tarjeta,0,29,3,1,0,1,3.0,4.0,Activo,<no informado>,<no informado>
VC005845,48,Femenino,,4,Medio,Valencia,42,Orgánico,No suscripción,<no aplica>,2,Mensual,7,33,241,Mascotas,4,45,2,Tarjeta,0,6,2,1,1,2,2.0,4.0,Activo,<no informado>,<no informado>
VC005846,32,No binario,Divorciado/a,3,Medio,Madrid,15,Ads,No suscripción,<no aplica>,4,Mensual,11,46,559,Hogar,3,79,3,PayPal,0,255,2,1,1,3,3.0,4.0,Inactivo,Involuntario,Fraude/impago
VC005847,74,Masculino,Casado/a,4,Bajo,Barcelona,21,Afiliados,No suscripción,<no aplica>,4,Quincenal,18,36,696,Cuidado personal,6,24,2,Tarjeta,0,280,2,0,1,1,2.0,4.0,Inactivo,Voluntario,Precio
VC005848,27,Masculino,Divorciado/a,4,Medio,Valencia,64,Ads,No suscripción,<no aplica>,1,Ocasional,1,41,42,Mascota,1,36,2,Contra reembolso,0,0,2,0,0,0,4.0,4.0,Activo,<no informado>,<no informado>
VC005849,28,Femenino,Soltero/a,2,Alto,Madrid,6,Orgánico,No suscripción,<no aplica>,2,Ocasional,5,46,231,Hogar,4,56,3,PayPal,0,274,3,1,0,1,,4.0,Inactivo,Voluntario,Experiencia logística
VC005850,32,Masculino,Soltero/a,2,Bajo,BARCELONA ,20,Orgánico,No suscripción,<no aplica>,5,Mensual,17,43,828,Hogar,5,31,2,Tarjeta,0,52,2,2,0,1,4.0,4.0,Activo,<no informado>,<no informado>
VC005851,42,Femenino,Soltero/a,1,Bajo,Barcelona,33,Email,No suscripción,<no aplica>,2,Ocasional,5,47,192,Hogar,3,35,2,Tarjeta,0,0,3,0,0,0,3.0,3.0,Inactivo,Voluntario,Precio
VC005852,33,Prefiere no decirlo,Casado/a,2,Alto,Barcelona,54,Referral,No suscripción,<no aplica>,5,Quincenal,19,49,934,Hogar,6,76,3,Tarjeta,0,1,3,1,0,1,3.0,4.0,Activo,<no informado>,<no informado>
VC005853,46,Masculino,Divorciado/a,2,Medio,Barcelona,36,Email,No suscripción,<no aplica>,4,Quincenal,16,37,579,Mascotas,6,37,2,Tarjeta,0,168,3,1,2,3,3.0,4.0,Inactivo,<no informado>,Atención al cliente
VC005854,27,Femenino,Casado/a,1,Medio,Barcelona,65,Ads,No suscripción,<no aplica>,4,Quincenal,21,38,745,Bebés,7,66,3,Tarjeta,0,0,3,1,4,5,1.0,4.0,Activo,<no informado>,<no informado>
VC005855,22,Masculino,Divorciado/a,2,Medio,Barcelona,54,Afiliados,No suscripción,<no aplica>,4,Mensual,11,67,563,Otros,5,71,3,PayPal,0,26,3,0,0,0,3.0,4.0,Activo,<no informado>,<no informado>
VC005856,18,Masculino,Soltero/a,4,Medio,Madrid,27,Orgánico,No suscripción,<no aplica>,1,Mensual,7,17,108,Cuidado personal,3,64,3,Transferencia,0,210,2,0,0,0,3.0,3.0,Inactivo,Voluntario,Competencia
VC005857,18,Masculino,Casado/a,4,Medio,Barcelona,120,Ads,No suscripción,<no aplica>,2,Mensual,9,43,293,OTROS,5,68,3,PayPal,0,44,3,0,0,1,4.0,4.0,Activo,<no informado>,<no informado>
VC005858,33,Femenino,Pareja de hecho,1,Medio,Barna,24,Ads,No suscripción,<no aplica>,5,Semanal,27,40,1375,Cuidado personal,6,89,3,Wallet,0,220,1,1,1,2,3.0,4.0,Inactivo,Involuntario,Fraude/impago
VC005859,35,Femenino,Soltero/a,,Bajo,Valencia,15,Afiliados,No suscripción,<no aplica>,2,Mensual,10,28,292,Mascotas,5,37,2,Tarjeta,0,41,2,0,0,0,3.0,4.0,Activo,<no informado>,<no informado>
VC005860,31,Masculino,Soltero/a,2,Medio,Madrid,65,Afiliados,No suscripción,<no aplica>,4,Mensual,10,48,515,CuidadoPersonal,6,15,1,Tarjeta,0,49,4,3,0,1,3.0,3.0,Activo,<no informado>,<no informado>
VC005861,54,Masculino,Casado/a,4,Medio,Madrid,27,Marketplace,No suscripción,<no aplica>,3,Mensual,10,32,300,hogar,6,63,3,Tarjeta,0,37,2,1,0,1,4.0,4.0,Activo,<no informado>,<no informado>
VC005862,54,Femenino,Soltero/a,3,Alto,Madrid,11,Ads,No suscripción,<no aplica>,3,Mensual,7,57,450,Otros,4,54,3,Tarjeta,0,213,2,0,0,2,4.0,4.0,Inactivo,Voluntario,Precio
VC005863,35,Masculino,Divorciado/a,<no informado>,Alto,Barcelona,15,Ads,No suscripción,<no aplica>,2,Ocasional,5,41,228,cuidado personal,3,20,1,Tarjeta,0,93,3,0,1,1,2.0,3.0,Activo,<no informado>,<no informado>
VC005864,18,Femenino,Viudo/a,4,Alto,Madrid,30,Orgánico,No suscripción,<no aplica>,5,Mensual,11,63,878,Otros,4,35,2,Tarjeta,0,2,1,0,0,0,4.0,4.0,Activo,<no informado>,<no informado>
VC005865,32,Masculino,Pareja de hecho,4,Medio,Barcelona,20,Email,No suscripción,<no aplica>,5,Quincenal,20,48,1132,Alimentación,5,32,2,Tarjeta,0,24,3,1,1,2,3.0,4.0,Activo,<no informado>,<no informado>
VC005866,32,Femenino,Pareja de hecho,2,,Barcelona,15,Email,No suscripción,<no aplica>,3,Quincenal,22,15,340,Hogar,7,32,2,Tarjeta,0,25,3,2,2,3,3.0,3.0,Activo,<no informado>,<no informado>
VC005867,31,Femenino,Soltero/a,3,Medio,Madrid,82,Afiliados,No suscripción,<no aplica>,4,Semanal,33,27,687,Hogar,4,17,1,PayPal,0,12,2,2,2,3,3.0,,Activo,<no informado>,<no informado>
VC005868,31,Masculino,Soltero/a,<no informado>,Medio,Barcelona,19,Marketplace,No suscripción,<no aplica>,5,Mensual,12,61,800,Otros,6,93,3,Contra reembolso,0,4,3,0,0,0,3.0,4.0,Activo,<no informado>,<no informado>
VC005869,31,Femenino,Pareja de hecho,2,Medio,Valencia,53,Ads,No suscripción,<no aplica>,5,Semanal,40,35,1503,Cuidado personal,5,77,3,Tarjeta,0,169,2,2,2,4,3.0,2.0,Inactivo,<no informado>,Precio
VC005870,34,Masculino,Casado/a,3,Bajo,Madrid,51,Orgánico,No suscripción,<no aplica>,3,Mensual,12,35,340,Cuidado Pers.,5,58,3,Tarjeta,0,20,1,0,0,1,4.0,4.0,Activo,<no informado>,<no informado>
VC005871,31,Masculino,Casado/a,2,<no informado>,Barcelona,29,Referral,No suscripción,<no aplica>,2,Mensual,8,20,148,Alimentación,5,40,2,Tarjeta,0,27,2,0,0,1,3.0,4.0,Activo,<no informado>,<no informado>
VC005872,41,Femenino,Pareja de hecho,2,Bajo,Barcelona,30,Ads,No suscripción,<no aplica>,1,Ocasional,2,15,35,Bebés,2,42,2,Transferencia,0,68,1,0,0,1,3.0,,Activo,<no informado>,<no informado>
VC005873,43,Femenino,Casado/a,4,Medio,Barcelona,62,Ads,No suscripción,<no aplica>,3,Semanal,25,15,482,Cuidado personal,4,81,3,Tarjeta,0,9,4,1,0,1,2.0,4.0,Activo,<no informado>,<no informado>
VC005874,28,Masculino,Soltero/a,3,Medio,Barcelona,42,Email,No suscripción,<no aplica>,1,Ocasional,1,43,42,Hogar,2,22,2,Contra reembolso,0,46,2,0,0,0,4.0,4.0,Activo,<no informado>,<no informado>
VC005875,54,Femenino,Pareja de hecho,3,Medio,Madrid,36,Orgánico,No suscripción,<no aplica>,5,Semanal,35,27,976,Alimentación,8,69,3,Contra reembolso,0,6,2,3,1,2,2.0,3.0,Activo,<no informado>,<no informado>
VC005876,27,Masculino,Casado/a,3,Medio,bcn,49,Ads,No suscripción,<no aplica>,2,Ocasional,5,53,234,Alimentación,4,54,3,PayPal,0,135,2,1,0,1,2.0,4.0,Inactivo,Voluntario,Atención al cliente
VC005877,20,Masculino,Pareja de hecho,3,Bajo,Madrid,39,Orgánico,No suscripción,<no aplica>,1,Ocasional,2,35,74,Mascotas,2,34,2,Tarjeta,0,289,1,0,0,0,4.0,4.0,Inactivo,Involuntario,Fraude/impago
VC005878,44,Masculino,Casado/a,4,<no informado>,Valencia,120,Afiliados,No suscripción,<no aplica>,1,Ocasional,2,49,109,Cuidado personal,2,22,2,Tarjeta,0,100,2,0,0,0,4.0,4.0,Inactivo,Voluntario,Precio
VC005879,29,Masculino,Soltero/a,5,<no informado>,Madrid,19,Orgánico,No suscripción,<no aplica>,3,Mensual,11,45,437,Alimentación,5,38,2,Wallet,0,13,1,0,0,0,3.0,4.0,Activo,<no informado>,<no informado>
VC005880,43,Femenino,Soltero/a,5,Medio,Madrid,38,Marketplace,No suscripción,<no aplica>,5,Quincenal,20,44,1049,Hogar,4,61,3,Tarjeta,0,9,3,1,0,1,4.0,4.0,Activo,<no informado>,<no informado>
VC005881,18,Masculino,Pareja de hecho,4,Bajo,Madrid,19,Marketplace,No suscripción,<no aplica>,2,Ocasional,6,25,167,Bebés,3,74,3,Tarjeta,0,35,3,0,1,2,3.0,4.0,Activo,<no informado>,<no informado>
VC005882,56,Prefiere no decirlo,Casado/a,3,Bajo,Valencia,28,Orgánico,No suscripción,<no aplica>,2,Mensual,5,40,177,Hogar,3,49,2,Transferencia,0,53,3,0,0,1,3.0,4.0,Activo,<no informado>,<no informado>
VC005883,47,Femenino,Casado/a,2,Bajo,Barcelona,19,Orgánico,No suscripción,<no aplica>,1,Ocasional,1,26,21,Cuidado personal,1,43,2,Tarjeta,0,25,4,0,0,0,3.0,4.0,Activo,<no informado>,<no informado>
VC005884,21,Masculino,Casado/a,1,Medio,valencia,6,Orgánico,No suscripción,<no aplica>,3,Mensual,7,49,422,Mascotas,4,38,2,Tarjeta,0,15,4,1,0,1,3.0,4.0,Activo,<no informado>,<no informado>
VC005885,21,Masculino,Casado/a,2,Medio,Barcelona,38,Orgánico,No suscripción,<no aplica>,5,Quincenal,24,45,983,Bebés,4,65,3,Contra reembolso,0,12,2,2,3,4,2.0,4.0,Activo,<no informado>,<no informado>
VC005886,59,Femenino,Soltero/a,2,Medio,Madrid,13,Afiliados,No suscripción,<no aplica>,3,Quincenal,16,23,378,Alimentación,4,26,2,Tarjeta,0,25,1,0,0,0,4.0,4.0,Activo,<no informado>,<no informado>
VC005887,30,Femenino,Casado/a,2,Medio,Valencia,75,Email,No suscripción,<no aplica>,5,Semanal,38,24,1014,Bebés,7,30,2,PayPal,0,-5,1,2,0,1,4.0,4.0,Inactivo,Voluntario,Experiencia logística
VC005888,29,Masculino,Soltero/a,2,Alto,Madrid,95,Orgánico,No suscripción,<no aplica>,5,Quincenal,23,85,1574,Cuidado personal,5,63,3,PayPal,0,107,2,1,5,7,3.0,4.0,Inactivo,Voluntario,Experiencia logística
VC005889,18,Femenino,Casado/a,1,Bajo,Madrid,11,Marketplace,No suscripción,<no aplica>,3,Quincenal,25,22,474,Hogar,8,62,3,Wallet,0,18,1,1,0,2,,4.0,Activo,<no informado>,<no informado>
VC005890,35,Femenino,,,Medio,Madrid,25,Referral,No suscripción,<no aplica>,1,Ocasional,3,24,71,Alimentación,3,31,2,Tarjeta,0,47,2,0,0,0,4.0,4.0,Activo,<no informado>,<no informado>
VC005891,36,Femenino,Soltero/a,2,Medio,Madrid,52,Afiliados,No suscripción,<no aplica>,5,Semanal,31,34,1204,Otros,5,16,1,Wallet,0,6,2,0,1,2,3.0,4.0,Activo,<no informado>,<no informado>
VC005892,48,Femenino,Casado/a,3,<no informado>,Madrid,46,Email,No suscripción,<no aplica>,3,Quincenal,16,20,347,Bebés,5,59,3,PayPal,0,3,2,0,0,0,3.0,3.0,Activo,<no informado>,<no informado>
VC005893,22,Femenino,Casado/a,,Medio,Madrid,50,Ads,No suscripción,<no aplica>,4,Mensual,17,35,567,Alimentación,7,46,2,PayPal,0,193,1,0,1,1,4.0,4.0,Inactivo,Voluntario,Competencia
VC005894,21,Masculino,,3,Medio,Madrid,10,Orgánico,No suscripción,<no aplica>,2,Mensual,8,30,234,MASCOTAS,3,37,2,Tarjeta,0,227,2,1,0,1,4.0,4.0,Inactivo,Involuntario,Fraude/impago
VC005895,44,Femenino,<no informado>,4,Medio,Barcelona,37,Orgánico,No suscripción,<no aplica>,5,Mensual,13,72,1197,Hogar,5,34,2,PayPal,0,127,3,1,0,1,2.0,4.0,Inactivo,Voluntario,Competencia
VC005896,51,Prefiere no decirlo,Soltero/a,1,<no informado>,Madrid,68,Referral,No suscripción,<no aplica>,2,Mensual,7,46,278,Otros,3,39,2,Tarjeta,0,59,2,0,0,0,3.0,4.0,Activo,<no informado>,<no informado>
VC005897,20,Femenino,Casado/a,<no informado>,Alto,BARCELONA ,75,Ads,No suscripción,<no aplica>,3,Quincenal,7,53,436,Hogar,4,51,3,Transferencia,0,27,1,0,1,2,3.0,4.0,Activo,<no informado>,<no informado>
VC005898,52,Femenino,Soltero/a,3,Bajo,Madrid,87,Ads,No suscripción,<no aplica>,1,Ocasional,1,25,25,Alimentación,2,52,3,Wallet,0,42,1,0,0,0,4.0,4.0,Activo,<no informado>,<no informado>
VC005899,39,Femenino,Divorciado/a,1,Medio,Valencia,25,Marketplace,No suscripción,<no aplica>,1,Ocasional,1,19,20,Alimentación,1,42,2,PayPal,0,200,2,0,0,0,4.0,4.0,Inactivo,Voluntario,Precio
VC005900,52,Femenino,Divorciado/a,2,Medio,Madrid,50,Afiliados,No suscripción,<no aplica>,3,Mensual,10,47,459,Alimentación,5,24,2,Tarjeta,0,11,2,0,0,0,4.0,4.0,Activo,<no informado>,<no informado>
VC005901,38,Femenino,Casado/a,4,Medio,Valencia,31,Ads,No suscripción,<no aplica>,4,Quincenal,15,49,694,Mascotas,5,34,2,Tarjeta,0,10,3,0,0,2,2.0,4.0,Activo,<no informado>,<no informado>
VC005902,18,Masculino,Pareja de hecho,3,Medio,Barcelona,21,Ads,No suscripción,<no aplica>,4,Mensual,13,40,601,Mascotas,5,35,2,Tarjeta,0,43,3,1,1,2,3.0,4.0,Activo,<no informado>,<no informado>
VC005903,37,Masculino,Soltero/a,2,Medio,Barcelona,30,Orgánico,No suscripción,<no aplica>,1,Ocasional,1,50,47,Alimentación,1,17,1,Tarjeta,0,98,3,0,0,0,4.0,4.0,Activo,<no informado>,<no informado>
VC005904,52,Femenino,Soltero/a,4,Medio,Madrid,35,Marketplace,No suscripción,<no aplica>,3,Quincenal,9,31,301,Otros,5,52,3,Tarjeta,0,29,3,0,0,0,2.0,2.0,Activo,<no informado>,<no informado>
VC005905,28,Femenino,Soltero/a,4,Medio,Madrid,12,Afiliados,No suscripción,<no aplica>,1,Ocasional,2,44,86,Alimentación,2,55,3,Tarjeta,0,10,3,0,0,0,4.0,4.0,Activo,<no informado>,<no informado>
VC005906,34,Femenino,Casado/a,,Medio,Valencia,23,Marketplace,No suscripción,<no aplica>,2,Ocasional,6,47,290,CuidadoPersonal,3,75,3,Contra reembolso,0,128,3,0,0,1,2.0,4.0,Inactivo,<no informado>,Precio
VC005907,37,Masculino,Casado/a,4,Alto,Barcelona,64,Orgánico,No suscripción,<no aplica>,4,Mensual,10,46,495,Otros,3,18,1,Wallet,0,23,3,0,0,0,3.0,3.0,Activo,<no informado>,<no informado>
