ID Empleado,Edad,Género,Estado civil,Nivel educativo,Especialización,Años trabajando,Compañías empleadoras,Departamento,Cargo,Banda laboral,Sede,Frecuencia de viajes,Distancia al hogar,Ingresos mensuales,Nivel de stock options,Horas extraordinarias,Sesiones de formación,Años en la empresa,Años en el cargo,Años sin promocionar,Años con el mismo jefe,% Incremento salarial,Rendimiento,Satisfacción con el trabajo,Satisfacción con el ambiente,Satisfacción con las relaciones,Nivel de involucración,Balance de la vida laboral,Estado de la relación laboral,Tipo de desvinculación,Razón de la desvinculación
ECU-0853,29.0,Femenino,Casado,1,Medicina,10,1,Investigación y desarrollo,Técnico de laboratorio,1,Madrid,Viajes ocasionales,6,3131,1,No,5,10,8,0,8,13,3,4,2,1,3,3,Activa,,
ECU-0854,19.0,Masculino,Soltero,2,Ciencias de la vida,1,1,Investigación y desarrollo,Investigador,1,Bilbao,Viajes ocasionales,9,2552,0,No,4,1,1,0,0,25,4,1,3,3,3,3,Activa,,
ECU-0855,45.0,Femenino,Casado,3,Medicina,7,4,Investigación y desarrollo,Investigador,1,Bilbao,Viajes ocasionales,7,4477,1,Sí,2,3,2,0,2,19,3,3,1,3,3,2,Activa,,
ECU-0856,37.0,Femenino,Casado,3,Ciencias de la vida,14,1,Investigación y desarrollo,Director de fabricación,2,Madrid,Viajes ocasionales,1,6474,1,No,2,14,8,3,11,13,3,4,4,2,2,2,Activa,,
ECU-0857,20.0,Masculino,Soltero,3,Ciencias de la vida,2,1,Investigación y desarrollo,Técnico de laboratorio,1,Bilbao,Viajes ocasionales,3,3033,0,No,2,2,2,1,2,12,3,3,1,1,2,2,Activa,,
ECU-0858,44.0,Masculino,Soltero,4,Ciencias de la vida,6,1,Investigación y desarrollo,Investigador,1,Bilbao,Viajes ocasionales,10,2936,0,Sí,4,6,4,0,2,11,2,3,3,3,3,3,Finalizada,Voluntaria,Dimisión
ECU-0859,53.0,Femenino,Divorciado,2,Medicina,26,3,Investigación y desarrollo,Director,5,Bilbao,Viajes ocasionales,7,18606,1,No,6,7,7,4,7,18,3,3,4,2,3,3,Activa,,
ECU-0860,29.0,Femenino,Casado,1,Ciencias de la vida,6,0,Investigación y desarrollo,Investigador,1,Bilbao,Viajes ocasionales,15,2168,1,Sí,2,5,4,1,3,18,3,4,2,1,1,2,Activa,,
ECU-0861,22.0,Masculino,Casado,4,Ciencias de la vida,1,0,Investigación y desarrollo,Investigador,1,Bilbao,Viajes frecuentes,3,2853,1,Sí,5,0,0,0,0,11,3,4,3,2,2,3,Finalizada,Voluntaria,Dimisión
ECU-0862,46.0,Femenino,Casado,3,Marketing,28,8,Ventas,Director,4,Madrid,Viajes ocasionales,2,17048,0,No,2,26,15,15,9,23,4,1,3,1,3,3,Activa,,
ECU-0863,44.0,Masculino,Soltero,3,Ciencias de la vida,6,2,Investigación y desarrollo,Investigador,1,Madrid,Sin desplazamientos,17,2290,0,No,3,0,0,0,0,13,3,3,4,4,1,3,Activa,,
ECU-0864,33.0,Masculino,Casado,3,Recursos humanos,5,1,Recursos humanos,Gestor de personal,1,Bilbao,Viajes ocasionales,2,3600,1,No,2,5,4,1,4,13,3,3,2,4,3,3,Activa,,
ECU-0865,41.0,Masculino,Divorciado,2,Ciencias de la vida,5,6,Investigación y desarrollo,Investigador,1,Bilbao,Sin desplazamientos,5,2107,1,No,2,1,0,0,0,17,3,1,1,1,2,1,Finalizada,Voluntaria,Dimisión
ECU-0866,30.0,Masculino,Divorciado,4,Ciencias de la vida,8,8,Ventas,Ejecutivo de ventas,2,Barcelona,Viajes ocasionales,29,4115,3,No,3,4,3,0,3,19,3,1,3,3,3,3,Activa,,
ECU-0867,40.0,Masculino,Casado,4,Medicina,5,5,Ventas,Ejecutivo de ventas,2,Barcelona,Viajes frecuentes,2,4327,3,No,2,0,0,0,0,12,3,2,2,4,3,3,Activa,,
ECU-0868,50.0,Femenino,Casado,3,Medicina,32,2,Investigación y desarrollo,Director,4,Bilbao,Viajes frecuentes,2,17856,1,No,3,2,2,2,2,22,4,1,4,3,3,3,Activa,,
ECU-0869,28.0,Masculino,Casado,4,Medicina,6,1,Investigación y desarrollo,Técnico de laboratorio,1,Bilbao,Viajes ocasionales,19,3196,3,No,2,6,5,3,3,12,3,1,4,3,2,3,Activa,,
ECU-0870,46.0,Masculino,Casado,2,Ciencias de la vida,25,5,Investigación y desarrollo,Director de investigación,5,Barcelona,Viajes ocasionales,15,19081,1,No,2,4,2,0,3,11,3,2,4,1,3,3,Activa,,
ECU-0871,35.0,Masculino,Casado,4,Ciencias de la vida,15,3,Ventas,Ejecutivo de ventas,2,Barcelona,Viajes ocasionales,17,8966,3,Sí,2,7,7,1,7,15,3,1,3,4,3,3,Activa,,
ECU-0872,24.0,Femenino,Casado,2,Ciencias de la vida,1,1,Investigación y desarrollo,Técnico de laboratorio,1,Barcelona,Viajes ocasionales,17,2210,1,No,3,1,0,0,0,13,2,2,4,1,3,1,Finalizada,Voluntaria,Dimisión
ECU-0873,33.0,Femenino,Casado,3,Medicina,10,1,Ventas,Ejecutivo de ventas,2,Barcelona,Viajes frecuentes,25,4539,1,No,3,10,7,0,1,12,3,3,2,1,3,2,Activa,,
ECU-0874,36.0,Masculino,Divorciado,4,Ciencias de la vida,7,1,Investigación y desarrollo,Técnico de laboratorio,1,Bilbao,Viajes ocasionales,6,2741,1,No,4,7,7,1,7,14,3,3,3,3,1,3,Activa,,
ECU-0875,30.0,Masculino,Divorciado,4,Ciencias de la vida,10,1,Investigación y desarrollo,Técnico de laboratorio,2,Barcelona,Viajes ocasionales,7,3491,3,No,4,10,7,8,9,13,3,3,3,1,3,2,Activa,,
ECU-0876,44.0,Masculino,Soltero,4,Otras,20,1,Investigación y desarrollo,Investigador,2,Barcelona,Viajes ocasionales,29,4541,0,No,3,20,11,13,17,25,4,4,4,2,3,3,Activa,,
ECU-0877,20.0,Masculino,Soltero,3,Marketing,2,1,Ventas,Representante de ventas,1,Barcelona,Viajes ocasionales,21,2678,0,No,2,2,1,2,2,17,3,4,3,4,4,3,Activa,,
ECU-0878,46.0,Masculino,Divorciado,4,Grado técnico,12,2,Investigación y desarrollo,Director de fabricación,2,Bilbao,Viajes ocasionales,2,7379,1,No,3,6,3,1,4,11,3,4,4,3,3,2,Activa,,
ECU-0879,42.0,Masculino,Casado,5,Medicina,10,7,Recursos humanos,Gestor de personal,2,Barcelona,Sin desplazamientos,2,6272,1,No,3,4,3,0,3,16,3,1,4,1,4,4,Activa,,
ECU-0880,60.0,Masculino,Divorciado,4,Marketing,12,0,Ventas,Ejecutivo de ventas,2,Bilbao,Viajes ocasionales,7,5220,1,Sí,3,11,7,1,9,18,3,4,2,2,4,3,Activa,,
ECU-0881,32.0,Femenino,Casado,3,Otras,2,1,Investigación y desarrollo,Técnico de laboratorio,1,Madrid,Viajes frecuentes,13,2743,1,No,2,2,2,2,2,20,4,2,3,3,2,3,Activa,,
ECU-0882,32.0,Femenino,Soltero,2,Ciencias de la vida,10,4,Investigación y desarrollo,Investigador,2,Barcelona,Viajes frecuentes,2,4998,0,Sí,2,8,7,0,7,14,3,3,4,4,3,3,Activa,,
ECU-0883,36.0,Femenino,Divorciado,3,Grado técnico,17,2,Investigación y desarrollo,Director de fabricación,3,Madrid,Viajes ocasionales,1,10252,1,Sí,2,7,7,7,7,21,4,1,3,3,1,3,Activa,,
ECU-0884,33.0,Masculino,Casado,3,Medicina,15,0,Investigación y desarrollo,Investigador,1,Madrid,Viajes ocasionales,9,2781,1,No,5,14,10,4,10,13,3,4,1,2,3,3,Activa,,
ECU-0885,40.0,Femenino,Divorciado,3,Grado técnico,7,7,Ventas,Ejecutivo de ventas,2,Barcelona,Viajes ocasionales,10,6852,1,No,2,5,1,1,3,12,3,2,2,2,2,4,Activa,,
ECU-0886,25.0,Masculino,Soltero,4,Ciencias de la vida,5,0,Ventas,Ejecutivo de ventas,2,Bilbao,Viajes ocasionales,10,4950,0,No,4,4,3,1,1,14,3,4,3,2,3,3,Activa,,
ECU-0887,30.0,Masculino,Casado,3,Medicina,12,0,Investigación y desarrollo,Investigador,1,Barcelona,Viajes ocasionales,1,3579,1,Sí,2,11,9,5,7,21,4,2,4,1,3,3,Activa,,
ECU-0888,42.0,Femenino,Casado,5,Medicina,20,3,Investigación y desarrollo,Director de investigación,3,Bilbao,Viajes frecuentes,26,13191,0,Sí,6,1,0,0,0,17,3,1,1,3,3,3,Activa,,
ECU-0889,35.0,Femenino,Casado,2,Marketing,16,4,Ventas,Ejecutivo de ventas,3,Bilbao,Sin desplazamientos,8,10377,1,Sí,6,13,2,4,12,11,3,4,3,2,2,2,Activa,,
ECU-0890,27.0,Masculino,Casado,3,Ciencias de la vida,9,1,Investigación y desarrollo,Investigador,1,Bilbao,Viajes ocasionales,14,2235,2,Sí,3,9,7,6,8,14,3,1,1,4,3,2,Activa,,
ECU-0891,54.0,Femenino,Divorciado,4,Ciencias de la vida,33,7,Investigación y desarrollo,Director de fabricación,3,Madrid,Viajes frecuentes,1,10502,1,No,2,5,4,1,4,17,3,3,4,1,3,1,Activa,,
ECU-0892,44.0,Femenino,Casado,1,Ciencias de la vida,10,1,Investigación y desarrollo,Investigador,1,Bilbao,Viajes ocasionales,2,2011,1,No,5,10,5,7,7,13,3,4,1,4,4,3,Activa,,
ECU-0893,19.0,Femenino,Soltero,3,Medicina,1,1,Investigación y desarrollo,Investigador,1,Madrid,Sin desplazamientos,10,1859,0,Sí,2,1,1,0,0,25,4,2,1,2,2,4,Finalizada,Voluntaria,Dimisión
ECU-0894,29.0,Femenino,Divorciado,3,Ciencias de la vida,3,1,Investigación y desarrollo,Investigador,1,Madrid,Viajes ocasionales,1,3760,3,No,5,3,2,1,2,15,3,4,1,1,3,3,Activa,,
ECU-0895,54.0,Masculino,Casado,3,Ciencias de la vida,36,3,Investigación y desarrollo,Director de investigación,4,Madrid,Viajes ocasionales,3,17779,0,No,2,10,9,0,9,14,3,4,4,1,3,3,Activa,,
ECU-0896,31.0,Masculino,Casado,2,Medicina,6,1,Investigación y desarrollo,Representante sanitario,2,Bilbao,Viajes ocasionales,11,6833,0,Sí,2,6,5,0,1,12,3,1,3,4,3,2,Activa,,
ECU-0897,31.0,Femenino,Soltero,3,Medicina,10,1,Investigación y desarrollo,Representante sanitario,2,Bilbao,Viajes ocasionales,24,6812,0,No,2,10,9,1,8,19,3,1,3,2,2,3,Activa,,
ECU-0898,59.0,Femenino,Soltero,3,Ciencias de la vida,13,5,Ventas,Ejecutivo de ventas,2,Barcelona,Viajes ocasionales,3,5171,0,No,2,6,1,0,5,17,3,4,3,4,2,3,Activa,,
ECU-0899,43.0,Masculino,Casado,3,Ciencias de la vida,25,3,Investigación y desarrollo,Director de investigación,5,Bilbao,Viajes ocasionales,3,19740,1,No,2,8,7,0,7,14,3,4,3,2,1,3,Activa,,
ECU-0900,49.0,Masculino,Casado,2,Medicina,23,2,Investigación y desarrollo,Director,5,Bilbao,Viajes ocasionales,4,18711,1,No,2,1,0,0,0,13,3,3,1,3,2,4,Activa,,
ECU-0901,36.0,Masculino,Casado,3,Grado técnico,12,1,Investigación y desarrollo,Investigador,1,Madrid,Viajes frecuentes,3,3692,0,No,2,11,10,0,7,12,3,2,3,3,3,2,Activa,,
ECU-0902,48.0,Masculino,Soltero,2,Grado técnico,7,5,Investigación y desarrollo,Técnico de laboratorio,1,Bilbao,Viajes ocasionales,2,2559,0,No,4,1,0,0,0,11,3,2,4,3,4,2,Activa,,
ECU-0903,27.0,Masculino,Divorciado,2,Ciencias de la vida,5,1,Investigación y desarrollo,Investigador,1,Bilbao,Viajes ocasionales,4,2517,3,No,2,5,3,0,3,11,3,3,1,2,3,3,Activa,,
ECU-0904,29.0,Masculino,Divorciado,3,Ciencias de la vida,6,1,Investigación y desarrollo,Representante sanitario,2,Bilbao,Viajes ocasionales,7,6623,2,Sí,2,6,0,1,0,11,3,4,3,2,3,3,Activa,,
ECU-0905,48.0,Masculino,Soltero,3,Ciencias de la vida,25,6,Investigación y desarrollo,Director de investigación,5,Barcelona,Viajes ocasionales,1,18265,0,No,3,1,0,0,0,12,3,4,4,3,2,4,Activa,,
ECU-0906,29.0,Femenino,Divorciado,3,Ciencias de la vida,9,3,Investigación y desarrollo,Director de investigación,4,Barcelona,Viajes ocasionales,1,16124,2,No,2,7,7,1,7,14,3,4,4,2,2,2,Activa,,
ECU-0907,34.0,Femenino,Casado,3,Grado técnico,2,0,Investigación y desarrollo,Investigador,1,Bilbao,Viajes ocasionales,20,2585,0,No,5,1,0,0,0,17,3,3,3,4,4,2,Activa,,
ECU-0908,44.0,Masculino,Casado,3,Marketing,26,7,Ventas,Director,5,Madrid,Viajes ocasionales,5,18213,1,No,5,22,9,3,10,11,3,2,2,3,3,3,Activa,,
ECU-0909,33.0,Masculino,Divorciado,5,Marketing,10,0,Ventas,Ejecutivo de ventas,3,Madrid,Viajes ocasionales,10,8380,2,Sí,3,9,8,0,8,14,3,3,4,4,4,3,Activa,,
ECU-0910,19.0,Femenino,Soltero,3,Ciencias de la vida,1,1,Investigación y desarrollo,Investigador,1,Bilbao,Viajes ocasionales,25,2994,0,Sí,2,1,0,0,1,12,3,4,2,4,4,3,Activa,,
ECU-0911,23.0,Masculino,Casado,2,Ciencias de la vida,1,1,Investigación y desarrollo,Investigador,1,Madrid,Viajes ocasionales,1,1223,1,No,2,1,0,0,1,22,4,3,4,4,3,3,Activa,,
ECU-0912,25.0,Masculino,Soltero,1,Ciencias de la vida,1,1,Ventas,Representante de ventas,1,Madrid,Viajes frecuentes,24,1118,0,Sí,4,1,0,1,0,14,3,4,3,4,1,3,Finalizada,Voluntaria,Dimisión
ECU-0913,26.0,Masculino,Soltero,2,Ciencias de la vida,8,1,Investigación y desarrollo,Investigador,1,Bilbao,Viajes ocasionales,4,2875,0,Sí,2,8,5,2,2,20,4,4,3,2,3,2,Activa,,
ECU-0914,45.0,Femenino,Soltero,3,Marketing,26,2,Ventas,Director,5,Madrid,Viajes ocasionales,2,18824,0,Sí,2,24,10,1,11,16,3,2,1,1,1,3,Finalizada,Voluntaria,Jubilación
ECU-0915,55.0,Masculino,Divorciado,1,Medicina,34,1,Investigación y desarrollo,Representante sanitario,4,Madrid,Sin desplazamientos,8,13577,1,Sí,3,33,9,15,0,15,3,2,4,4,2,3,Activa,,
ECU-0916,21.0,Femenino,Soltero,2,Ciencias de la vida,2,1,Investigación y desarrollo,Técnico de laboratorio,1,Barcelona,Viajes frecuentes,10,2625,0,No,2,2,2,2,2,20,4,3,1,3,2,1,Finalizada,Voluntaria,Dimisión
ECU-0917,46.0,Femenino,Casado,2,Marketing,26,2,Ventas,Director,5,Barcelona,Viajes ocasionales,4,18789,1,No,2,11,4,0,8,14,3,2,4,3,2,3,Activa,,
ECU-0918,34.0,Femenino,Soltero,3,Marketing,4,0,Ventas,Ejecutivo de ventas,2,Bilbao,Viajes ocasionales,2,4538,0,Sí,3,3,2,0,2,12,3,1,3,4,3,3,Activa,,
ECU-0919,51.0,Masculino,Divorciado,3,Ciencias de la vida,31,4,Ventas,Director,5,Barcelona,Viajes frecuentes,9,19847,1,Sí,5,29,10,11,10,24,4,2,4,1,3,2,Activa,,
ECU-0920,59.0,Masculino,Soltero,4,Medicina,25,6,Investigación y desarrollo,Director de fabricación,3,Barcelona,Viajes ocasionales,18,10512,0,No,6,9,7,5,4,12,3,4,4,4,3,2,Activa,,
ECU-0921,34.0,Femenino,Divorciado,3,Medicina,15,4,Investigación y desarrollo,Técnico de laboratorio,2,Bilbao,Viajes frecuentes,19,4444,2,No,2,11,8,5,10,13,3,2,3,3,3,4,Activa,,
ECU-0922,28.0,Masculino,Soltero,4,Medicina,5,0,Investigación y desarrollo,Técnico de laboratorio,1,Bilbao,Viajes frecuentes,1,2154,0,Sí,2,4,2,0,2,11,3,3,4,3,3,2,Activa,,
ECU-0923,44.0,Masculino,Divorciado,2,Ciencias de la vida,26,1,Investigación y desarrollo,Director,5,Madrid,Viajes ocasionales,4,19190,2,No,4,25,9,14,13,14,3,1,3,4,4,2,Activa,,
ECU-0924,34.0,Masculino,Casado,3,Ciencias de la vida,14,4,Recursos humanos,Gestor de personal,2,Barcelona,Viajes frecuentes,11,4490,2,No,5,10,9,1,8,11,3,2,3,4,2,4,Activa,,
ECU-0925,35.0,Masculino,Casado,1,Ciencias de la vida,4,0,Investigación y desarrollo,Investigador,1,Barcelona,Viajes ocasionales,6,3506,0,Sí,3,3,2,2,2,14,3,3,3,4,3,3,Activa,,
ECU-0926,42.0,Femenino,Casado,4,Medicina,18,6,Investigación y desarrollo,Investigador,2,Bilbao,Viajes ocasionales,7,2372,0,Sí,2,1,0,0,0,16,3,2,2,4,4,3,Activa,,
ECU-0927,43.0,Femenino,Soltero,4,Marketing,23,3,Ventas,Ejecutivo de ventas,3,Barcelona,Viajes ocasionales,4,10231,0,No,3,21,7,15,17,14,3,4,4,4,2,4,Activa,,
ECU-0928,36.0,Femenino,Soltero,4,Ciencias de la vida,18,9,Investigación y desarrollo,Director de fabricación,2,Bilbao,Viajes ocasionales,2,5410,0,Sí,2,16,14,5,12,11,3,2,3,4,3,3,Activa,,
ECU-0929,44.0,Femenino,Casado,3,Medicina,10,1,Investigación y desarrollo,Representante sanitario,3,Bilbao,Viajes ocasionales,15,7978,1,No,2,10,7,0,5,11,3,4,1,4,3,3,Finalizada,Voluntaria,Dimisión
ECU-0930,28.0,Masculino,Casado,3,Ciencias de la vida,2,1,Investigación y desarrollo,Técnico de laboratorio,1,Bilbao,Viajes frecuentes,2,3867,1,Sí,2,2,2,2,2,12,3,4,4,2,2,3,Activa,,
ECU-0931,51.0,Femenino,Soltero,2,Medicina,8,0,Investigación y desarrollo,Técnico de laboratorio,1,Barcelona,Viajes frecuentes,6,2838,0,No,6,7,0,7,7,14,3,3,2,2,2,2,Activa,,
ECU-0932,30.0,Femenino,Soltero,2,Medicina,10,7,Investigación y desarrollo,Director de fabricación,2,Bilbao,Sin desplazamientos,9,4695,0,Sí,3,8,4,1,7,18,3,3,3,3,3,3,Activa,,
ECU-0933,29.0,Femenino,Divorciado,3,Grado técnico,10,3,Investigación y desarrollo,Técnico de laboratorio,1,Bilbao,Viajes ocasionales,7,3339,2,Sí,2,7,7,7,7,13,3,3,2,1,3,3,Finalizada,Voluntaria,Dimisión
ECU-0934,28.0,Masculino,Soltero,3,Grado técnico,5,2,Investigación y desarrollo,Investigador,1,Bilbao,Viajes ocasionales,1,2080,0,No,2,3,2,1,2,11,3,1,4,2,3,2,Activa,,
ECU-0935,25.0,Femenino,Soltero,3,Medicina,2,1,Investigación y desarrollo,Investigador,1,Madrid,Viajes ocasionales,1,2096,0,No,3,2,2,2,1,18,3,2,4,4,3,2,Activa,,
ECU-0936,32.0,Masculino,Casado,3,Medicina,10,1,Ventas,Ejecutivo de ventas,2,Madrid,Viajes ocasionales,8,6209,2,No,4,10,7,0,8,15,3,4,3,3,4,4,Activa,,
ECU-0937,45.0,Femenino,Soltero,3,Medicina,22,3,Investigación y desarrollo,Director,5,Bilbao,Viajes frecuentes,25,18061,0,No,4,0,0,0,0,22,4,2,2,3,3,3,Activa,,
ECU-0938,39.0,Femenino,Divorciado,4,Medicina,21,6,Investigación y desarrollo,Director,4,Madrid,Viajes ocasionales,13,17123,2,Sí,4,19,9,15,2,13,3,2,3,4,2,3,Activa,,
ECU-0939,58.0,Masculino,Divorciado,4,Ciencias de la vida,2,1,Investigación y desarrollo,Investigador,1,Barcelona,Viajes ocasionales,23,2372,2,No,3,2,2,2,2,12,3,3,1,4,3,3,Activa,,
ECU-0940,32.0,Masculino,Casado,2,Ciencias de la vida,10,1,Investigación y desarrollo,Técnico de laboratorio,2,Bilbao,Viajes ocasionales,7,4883,1,No,3,10,4,1,1,18,1,3,4,1,3,3,Finalizada,Involuntaria,Despido
ECU-0941,39.0,Masculino,Soltero,3,Medicina,6,0,Investigación y desarrollo,Investigador,1,Bilbao,Viajes ocasionales,23,3904,0,No,2,5,2,0,3,13,3,1,3,1,3,3,Finalizada,Voluntaria,Dimisión
ECU-0942,30.0,Femenino,Casado,3,Grado técnico,10,0,Investigación y desarrollo,Técnico de laboratorio,2,Barcelona,Viajes ocasionales,6,4627,1,No,6,9,2,6,7,12,3,4,1,1,2,3,Activa,,
ECU-0943,36.0,Femenino,Casado,4,Grado técnico,10,3,Investigación y desarrollo,Representante sanitario,3,Bilbao,Viajes ocasionales,10,7094,0,No,0,7,7,1,7,12,3,3,4,1,3,3,Activa,,
ECU-0944,46.0,Femenino,Soltero,2,Ciencias de la vida,10,6,Recursos humanos,Gestor de personal,1,Barcelona,Viajes ocasionales,1,3423,0,No,3,7,6,5,7,12,3,1,4,3,3,4,Activa,,
ECU-0945,28.0,Femenino,Casado,3,Ciencias de la vida,10,0,Investigación y desarrollo,Técnico de laboratorio,2,Madrid,Sin desplazamientos,1,6674,3,No,6,9,8,7,5,11,3,4,3,1,1,3,Activa,,
ECU-0946,50.0,Femenino,Casado,3,Ciencias de la vida,25,4,Investigación y desarrollo,Director de investigación,4,Bilbao,Viajes ocasionales,28,16880,0,Sí,2,3,2,1,2,11,3,1,4,2,3,3,Activa,,
ECU-0947,40.0,Masculino,Soltero,4,Marketing,9,2,Ventas,Ejecutivo de ventas,3,Barcelona,Viajes ocasionales,25,9094,0,Sí,2,5,4,1,0,12,3,2,4,3,2,3,Finalizada,Voluntaria,Dimisión
ECU-0948,52.0,Masculino,Soltero,3,Ciencias de la vida,10,9,Ventas,Ejecutivo de ventas,3,Madrid,Viajes ocasionales,5,8446,0,Sí,2,8,7,7,7,19,3,2,2,3,3,2,Finalizada,Voluntaria,Dimisión
ECU-0949,30.0,Femenino,Casado,4,Medicina,9,1,Investigación y desarrollo,Director,3,Barcelona,Viajes ocasionales,17,11916,2,Sí,2,9,1,0,8,23,4,1,2,4,3,3,Activa,,
ECU-0950,39.0,Masculino,Soltero,2,Ciencias de la vida,9,0,Investigación y desarrollo,Director de fabricación,2,Bilbao,Viajes ocasionales,18,4534,0,No,6,8,7,1,7,11,3,3,1,1,3,3,Activa,,
ECU-0951,31.0,Femenino,Divorciado,4,Ciencias de la vida,10,1,Ventas,Ejecutivo de ventas,3,Bilbao,Sin desplazamientos,2,9852,1,Sí,5,10,8,9,6,19,3,3,4,1,3,2,Activa,,
ECU-0952,41.0,Masculino,Soltero,2,Medicina,19,1,Ventas,Ejecutivo de ventas,2,Barcelona,Sin desplazamientos,10,6151,0,No,4,19,2,11,9,13,3,2,3,1,1,3,Activa,,
ECU-0953,31.0,Femenino,Soltero,3,Ciencias de la vida,3,1,Ventas,Representante de ventas,1,Bilbao,Viajes frecuentes,1,2302,0,Sí,2,3,2,2,2,11,2,2,4,1,3,4,Finalizada,Voluntaria,Dimisión
ECU-0954,44.0,Masculino,Casado,3,Ciencias de la vida,10,4,Investigación y desarrollo,Técnico de laboratorio,1,Bilbao,Viajes ocasionales,3,2362,0,No,4,3,2,1,2,12,3,1,1,3,3,4,Finalizada,Voluntaria,Dimisión
ECU-0955,42.0,Masculino,Casado,1,Ciencias de la vida,21,0,Investigación y desarrollo,Director,4,Madrid,Sin desplazamientos,2,17861,0,Sí,3,20,8,2,10,13,3,3,3,4,3,2,Activa,,
ECU-0956,55.0,Femenino,Casado,2,Medicina,23,4,Investigación y desarrollo,Director,5,Barcelona,Viajes ocasionales,2,19187,1,No,5,19,9,9,11,14,3,3,4,4,1,3,Activa,,
ECU-0957,56.0,Masculino,Soltero,4,Ciencias de la vida,36,6,Recursos humanos,Director,5,Barcelona,Viajes ocasionales,8,19717,0,No,4,7,3,7,7,14,3,2,4,1,3,3,Activa,,
ECU-0958,40.0,Masculino,Divorciado,2,Ciencias de la vida,6,9,Investigación y desarrollo,Investigador,1,Bilbao,Sin desplazamientos,16,3544,1,No,0,4,2,0,0,16,3,3,3,2,3,3,Activa,,
ECU-0959,34.0,Masculino,Divorciado,3,Ciencias de la vida,10,0,Investigación y desarrollo,Representante sanitario,3,Bilbao,Viajes ocasionales,9,8500,1,No,0,9,7,1,6,11,3,4,4,4,3,2,Activa,,
ECU-0960,40.0,Masculino,Soltero,3,Ciencias de la vida,9,1,Investigación y desarrollo,Investigador,2,Madrid,Viajes ocasionales,2,4661,0,No,4,9,8,8,8,13,3,4,3,3,3,3,Activa,,
ECU-0961,41.0,Femenino,Divorciado,3,Marketing,10,0,Ventas,Ejecutivo de ventas,2,Barcelona,Viajes frecuentes,1,4103,1,No,2,9,3,1,7,17,3,1,3,4,3,3,Activa,,
ECU-0962,35.0,Masculino,Soltero,4,Ciencias de la vida,9,1,Investigación y desarrollo,Investigador,2,Barcelona,Viajes frecuentes,4,4249,0,Sí,3,9,6,1,1,11,3,3,3,2,3,3,Activa,,
ECU-0963,51.0,Masculino,Divorciado,3,Ciencias de la vida,33,1,Recursos humanos,Director,4,Barcelona,Viajes ocasionales,5,14026,1,Sí,2,33,9,0,10,11,3,2,3,2,3,3,Activa,,
ECU-0964,38.0,Femenino,Divorciado,2,Ciencias de la vida,11,3,Ventas,Ejecutivo de ventas,2,Madrid,Viajes ocasionales,2,6893,1,No,3,7,7,1,7,15,3,1,2,4,3,3,Activa,,
ECU-0965,34.0,Femenino,Soltero,2,Medicina,10,1,Ventas,Ejecutivo de ventas,2,Madrid,Viajes ocasionales,15,6125,0,No,6,10,8,9,6,12,3,1,3,4,3,4,Activa,,
ECU-0966,25.0,Masculino,Casado,1,Medicina,7,3,Investigación y desarrollo,Técnico de laboratorio,1,Barcelona,Viajes ocasionales,19,3669,3,No,6,3,2,1,2,11,3,4,4,3,3,2,Activa,,
ECU-0967,58.0,Femenino,Casado,4,Medicina,31,7,Investigación y desarrollo,Director de fabricación,3,Barcelona,Viajes ocasionales,7,10008,0,Sí,0,10,9,5,9,14,3,1,3,4,2,2,Finalizada,Voluntaria,Jubilación
ECU-0968,40.0,Masculino,Casado,4,Ciencias de la vida,7,3,Investigación y desarrollo,Técnico de laboratorio,1,Barcelona,Viajes ocasionales,1,2387,1,No,3,4,2,0,3,22,4,2,2,3,3,3,Activa,,
ECU-0969,36.0,Femenino,Casado,3,Marketing,17,2,Ventas,Ejecutivo de ventas,2,Bilbao,Viajes frecuentes,7,4639,1,No,2,15,7,6,13,16,3,1,1,4,4,2,Activa,,
ECU-0970,48.0,Masculino,Soltero,3,Ciencias de la vida,11,1,Investigación y desarrollo,Director de fabricación,3,Bilbao,Viajes ocasionales,4,7898,0,No,2,10,9,0,8,11,3,4,4,3,3,3,Activa,,
ECU-0971,27.0,Femenino,Casado,3,Medicina,5,8,Ventas,Representante de ventas,1,Barcelona,Viajes ocasionales,11,2534,1,No,4,1,0,0,0,14,3,4,3,2,4,3,Activa,,
ECU-0972,51.0,Femenino,Soltero,2,Grado técnico,29,3,Investigación y desarrollo,Director de fabricación,4,Bilbao,Viajes ocasionales,11,13142,0,No,1,5,2,0,3,16,3,2,4,2,2,2,Activa,,
ECU-0973,18.0,Femenino,Soltero,3,Ciencias de la vida,0,1,Investigación y desarrollo,Técnico de laboratorio,1,Barcelona,Sin desplazamientos,1,1611,0,No,5,0,0,0,0,15,3,4,4,3,3,4,Activa,,
ECU-0974,35.0,Femenino,Casado,3,Medicina,10,0,Investigación y desarrollo,Técnico de laboratorio,2,Bilbao,Viajes ocasionales,1,5363,1,No,0,9,7,0,0,12,3,4,4,2,2,3,Activa,,
ECU-0975,27.0,Masculino,Soltero,1,Ciencias de la vida,8,3,Ventas,Ejecutivo de ventas,2,Bilbao,Viajes frecuentes,2,5071,0,No,3,6,2,0,0,20,4,4,4,2,1,3,Activa,,
